"d76dfa7f-c960-40b9-aa3b-ea8d4580fe7a","creka","gismu","ʃˈrɛka","<u class=""se_basna"" title=""アクセント"">cre</u>ka","<var class=""x1"" lang="""">x<sub>1</sub></var> は <var class=""x2"" lang="""">x<sub>2</sub></var> (素材)の上着 / トップス","スリーブやボタンの有無は問わない。「シャツ」「ブラウス」「カーディガン」なども。","<li>上着</li>","<li class=""cimei-lerfu"">cek</li><li class=""vomei-lerfu"">crek</li>","","<li><a class=""gismu"" href=""https://jbovlaste.lojban.org/dict/taxfu"" title=""x1 は x2 (身体部分 / 性別 / 種族)・ x3 (目的 / 機能)の衣服 / 服飾""><u class=""se_basna"">ta</u>xfu</a></li>","","D1::カテゴリ・ワード::服飾","[sound:creka.flac]"
"534317de-4270-4491-824b-24c4d0846297","cutci","gismu","ˈʃutʃi","<u class=""se_basna"" title=""アクセント"">cu</u>tci","<var class=""x1"" lang="""">x<sub>1</sub></var> は <var class=""x2"" lang="""">x<sub>2</sub></var> (足 / ひづめ)を覆う / 守るための <var class=""x3"" lang="""">x<sub>3</sub></var> (素材)の靴","「ブーツ (=<span class=""lujvo"" ondblclick=""location.href = &quot;https://jbovlaste.lojban.org/dict/tupcutci&quot;"">tu<u class=""se_basna"">pcu</u>tci</span>)」「サンダル」「下駄」「草履」も。","<li>靴</li>","<li class=""cimei-lerfu"">cuc</li><li class=""vomei-lerfu"">cutc</li>","<li>シュー小さい</li>","<li><a class=""gismu"" href=""https://jbovlaste.lojban.org/dict/smoka"" title=""x1 は x2 (素材)の靴下 / ストッキング / タイツ""><u class=""se_basna"">smo</u>ka</a></li><li><a class=""gismu"" href=""https://jbovlaste.lojban.org/dict/taxfu"" title=""x1 は x2 (身体部分 / 性別 / 種族)・ x3 (目的 / 機能)の衣服 / 服飾""><u class=""se_basna"">ta</u>xfu</a></li><li><a class=""gismu"" href=""https://jbovlaste.lojban.org/dict/skiji"" title=""x1 は x2 (表面)を x3 (者 / 荷)が滑るためのスキー板 / そり / スケート""><u class=""se_basna"">ski</u>ji</a></li>","","D1::カテゴリ・ワード::服飾","[sound:cutci.flac]"
"870de526-e04f-464b-b503-07551c9b2c38","dakli","gismu","ˈdakli","<u class=""se_basna"" title=""アクセント"">da</u>kli","<var class=""x1"" lang="""">x<sub>1</sub></var> は <var class=""x2"" lang="""">x<sub>2</sub></var> (内容)・ <var class=""x3"" lang="""">x<sub>3</sub></var> (素材)の鞄 / バッグ / リュックサック","「買い物袋」も。","<li>鞄(かばん)</li>","<li class=""vomei-lerfu"">dakl</li>","","<li><a class=""gismu"" href=""https://jbovlaste.lojban.org/dict/daski"" title=""x1 は x2 (物)のためのポケット / ポーチ / 小物入れ""><u class=""se_basna"">da</u>ski</a></li><li><a class=""gismu"" href=""https://jbovlaste.lojban.org/dict/bakfu"" title=""x1 は x2 (内容)を x3 で結んだ束 / パッケージ / まとまり""><u class=""se_basna"">ba</u>kfu</a></li>","","D1::カテゴリ・ワード::服飾","[sound:dakli.flac]"
"69e7a4ea-c0b7-448d-be60-c3249d8f9b56","daski","gismu","ˈdaski","<u class=""se_basna"" title=""アクセント"">da</u>ski","<var class=""x1"" lang="""">x<sub>1</sub></var> は <var class=""x2"" lang="""">x<sub>2</sub></var> (物)のためのポケット / ポーチ / 小物入れ","服に付いている場合、 <var class=""x2"" lang="""">x<sub>2</sub></var> はその服も。","<li>ポケット</li>","<li class=""vomei-lerfu"">dask</li>","<li>&lt;ダサい気になる&gt;</li>","<li><a class=""gismu"" href=""https://jbovlaste.lojban.org/dict/dakli"" title=""x1 は x2 (内容)・ x3 (素材)の鞄 / バッグ / リュックサック""><u class=""se_basna"">da</u>kli</a></li><li><a class=""gismu"" href=""https://jbovlaste.lojban.org/dict/taxfu"" title=""x1 は x2 (身体部分 / 性別 / 種族)・ x3 (目的 / 機能)の衣服 / 服飾""><u class=""se_basna"">ta</u>xfu</a></li><li><a class=""gismu"" href=""https://jbovlaste.lojban.org/dict/bakfu"" title=""x1 は x2 (内容)を x3 で結んだ束 / パッケージ / まとまり""><u class=""se_basna"">ba</u>kfu</a></li>","","D1::カテゴリ・ワード::服飾","[sound:daski.flac]"
"f9fe4fee-acc9-43bc-9ef0-c66420999d90","gluta","gismu","'gluta","<u class=""se_basna"" title=""アクセント"">glu</u>ta","<var class=""x1"" lang="""">x<sub>1</sub></var> は手袋 / グローブ / ミトン","","<li>手袋</li>","<li class=""cimei-lerfu"">glu</li><li class=""vomei-lerfu"">glut</li>","","<li><a class=""gismu"" href=""https://jbovlaste.lojban.org/dict/taxfu"" title=""x1 は x2 (身体部分 / 性別 / 種族)・ x3 (目的 / 機能)の衣服 / 服飾""><u class=""se_basna"">ta</u>xfu</a></li>","","D1::カテゴリ・ワード::服飾","[sound:gluta.flac]"
"393f87f2-2d4f-448f-914b-418c641e5cc3","kosta","gismu","ˈkosta","<u class=""se_basna"" title=""アクセント"">ko</u>sta","<var class=""x1"" lang="""">x<sub>1</sub></var> は <var class=""x2"" lang="""">x<sub>2</sub></var> (素材)のコート / ジャケット / マント","屋外向けに追加的に着る上着全般。","<li>コート</li>","<li class=""cimei-lerfu"">kos</li><li class=""vomei-lerfu"">kost</li>","<li>コートこすった</li>","<li><a class=""gismu"" href=""https://jbovlaste.lojban.org/dict/pastu"" title=""x1 は(素材)のローブ / チュニック / ガウン / ドレス""><u class=""se_basna"">pa</u>stu</a></li><li><a class=""gismu"" href=""https://jbovlaste.lojban.org/dict/sunla"" title=""x1 は x2 (動物種 / 原料)のウール / 羊毛""><u class=""se_basna"">su</u>nla</a></li><li><a class=""gismu"" href=""https://jbovlaste.lojban.org/dict/taxfu"" title=""x1 は x2 (身体部分 / 性別 / 種族)・ x3 (目的 / 機能)の衣服 / 服飾""><u class=""se_basna"">ta</u>xfu</a></li>","","D1::カテゴリ・ワード::服飾","[sound:kosta.flac]"
"a794bfda-0387-47f9-ae6e-4dbd3d6f6428","mapku","gismu","ˈmapku","<u class=""se_basna"" title=""アクセント"">ma</u>pku","<var class=""x1"" lang="""">x<sub>1</sub></var> は <var class=""x2"" lang="""">x<sub>2</sub></var> (素材)の帽子 / 冠 / 兜 / ヘルメット","頭に被るもの全般。","<li>帽子</li>","<li class=""cimei-lerfu"">map</li><li class=""vomei-lerfu"">mapk</li>","","<li><a class=""gismu"" href=""https://jbovlaste.lojban.org/dict/taxfu"" title=""x1 は x2 (身体部分 / 性別 / 種族)・ x3 (目的 / 機能)の衣服 / 服飾""><u class=""se_basna"">ta</u>xfu</a></li><li><a class=""gismu"" href=""https://jbovlaste.lojban.org/dict/stedu"" title=""x1 は x2 (本体)の頭 / 頭部""><u class=""se_basna"">ste</u>du</a></li><li><a class=""gismu"" href=""https://jbovlaste.lojban.org/dict/drudi"" title=""x1 は x2 (本体)の屋根 / 天井 / 屋上 / 蓋""><u class=""se_basna"">dru</u>di</a></li>","","D1::カテゴリ・ワード::服飾","[sound:mapku.flac]"
"bbc0a2f1-cc10-4df0-96b6-17f2e61fb13c","palku","gismu","ˈpalku","<u class=""se_basna"" title=""アクセント"">pa</u>lku","<var class=""x1"" lang="""">x<sub>1</sub></var> は <var class=""x2"" lang="""">x<sub>2</sub></var> (素材)のズボン / スラックス / パンツ(女性用)","","<li>ズボン</li>","<li class=""cimei-lerfu"">pak</li><li class=""vomei-lerfu"">palk</li>","<li>お腹でズボン出っ張る苦 裤 (ku)</li>","<li><a class=""gismu"" href=""https://jbovlaste.lojban.org/dict/taxfu"" title=""x1 は x2 (身体部分 / 性別 / 種族)・ x3 (目的 / 機能)の衣服 / 服飾""><u class=""se_basna"">ta</u>xfu</a></li><li><a class=""gismu"" href=""https://jbovlaste.lojban.org/dict/pastu"" title=""x1 は(素材)のローブ / チュニック / ガウン / ドレス""><u class=""se_basna"">pa</u>stu</a></li><li><a class=""gismu"" href=""https://jbovlaste.lojban.org/dict/skaci"" title=""x1 は x2 (素材)のスカート / キルト""><u class=""se_basna"">ska</u>ci</a></li>","","D1::カテゴリ・ワード::服飾","[sound:palku.flac]"
"5d70636a-0893-4889-9ac4-b5e610b8d477","pastu","gismu","ˈpastu","<u class=""se_basna"" title=""アクセント"">pa</u>stu","<var class=""x1"" lang="""">x<sub>1</sub></var> は(素材)のローブ / チュニック / ガウン / ドレス","長い、もしくは全身を覆う衣服。","<li>ローブ</li>","<li class=""cimei-lerfu"">pas</li><li class=""vomei-lerfu"">past</li>","","<li><a class=""gismu"" href=""https://jbovlaste.lojban.org/dict/kosta"" title=""x1 は x2 (素材)のコート / ジャケット / マント""><u class=""se_basna"">ko</u>sta</a></li><li><a class=""gismu"" href=""https://jbovlaste.lojban.org/dict/taxfu"" title=""x1 は x2 (身体部分 / 性別 / 種族)・ x3 (目的 / 機能)の衣服 / 服飾""><u class=""se_basna"">ta</u>xfu</a></li><li><a class=""gismu"" href=""https://jbovlaste.lojban.org/dict/palku"" title=""x1 は x2 (素材)のズボン / スラックス / パンツ(女性用)""><u class=""se_basna"">pa</u>lku</a></li>","","D1::カテゴリ・ワード::服飾","[sound:pastu.flac]"
"be766236-896f-4de7-8304-dee82775cd3c","skaci","gismu","sˈkaʃi","<u class=""se_basna"" title=""アクセント"">ska</u>ci","<var class=""x1"" lang="""">x<sub>1</sub></var> は <var class=""x2"" lang="""">x<sub>2</sub></var> (素材)のスカート / キルト","下側の開いている、脚のない衣服。","<li>スカート</li>","<li class=""vomei-lerfu"">skac</li>","<li>スカートすかして見る</li>","<li><a class=""gismu"" href=""https://jbovlaste.lojban.org/dict/taxfu"" title=""x1 は x2 (身体部分 / 性別 / 種族)・ x3 (目的 / 機能)の衣服 / 服飾""><u class=""se_basna"">ta</u>xfu</a></li><li><a class=""gismu"" href=""https://jbovlaste.lojban.org/dict/palku"" title=""x1 は x2 (素材)のズボン / スラックス / パンツ(女性用)""><u class=""se_basna"">pa</u>lku</a></li>","","D1::カテゴリ・ワード::服飾","[sound:skaci.flac]"
